id,name,city,state,lat,lng
8444,Heaven and Earth Alpaca Farm,Hudson,OH,41.20534133911133,-81.41130065917969
19944,Pittenweem Farm,Erie,CO,40.05329895019531,-105.06876373291016
6847,Halo Ranch Alpacas,West Linn,OR,45.34189987182617,-122.65960693359375
8102,Cascade Rose Alpacas,Carnation,WA,47.627140045166016,-121.90677642822266
6878,Alpaca Darlyn's Suri Farm,Marengo,OH,40.397579193115234,-82.78874206542969
7584,Secret World Alpacas,Preston,MD,38.81349182128906,-75.88260650634766
6177,Sopris Alpaca Farm,Silt,CO,39.555381774902344,-107.65963745117188
8567,Arcona Alpacas,Mechanicsburg,PA,40.18043899536133,-76.94426727294922
11619,Yaya's Alpaca Farm,Garden City,MO,38.61545181274414,-94.24960327148438
6378,Sunny Alpacas,Blaine,WA,48.97660827636719,-122.71305084228516
6269,PacaPoo LLC,Prosser,WA,46.202301025390625,-119.80455780029297
13795,Alpaca Rainbow Ranch,Colorado Springs,CO,38.82402038574219,-104.5489501953125
7210,Fallengründ Alpacas,Butler,IL,39.191619873046875,-89.53852844238281
8264,Oasis Acres LLC,Highland,MI,42.62607955932617,-83.57269287109375
6563,"Open Prairie Alpacas, LLC ",Montevideo,MN,44.96363067626953,-95.53192138671875
7907,"Herzog Alpacas, LLC",Highland Park,IL,42.18436813354492,-87.8260726928711
9820,Rolling Oak Alpaca Ranch,Makanda,IL,37.52806854248047,-89.11058044433594
7450,Barefoot Alpaca,Lincoln,DE,38.87091827392578,-75.42237091064453
6515,"Sie Sutter Suri Alpaca, LLC",Maysville,KY,38.64461898803711,-83.76966094970703
6823,Highland Airs Alpaca Ranch,Webster,NY,43.20738983154297,-77.41368103027344
8144,Elderwood Farms,Millington,TN,35.379390716552734,-89.84868621826172
7060,Red Barn Farms LLC,Cobbs Creek,VA,37.51570129394531,-76.38700103759766
6668,"Man in the Moon Farm, LLC",New Castle,VA,37.493221282958984,-80.23896789550781
8193,Roaring Acres Alpacas LLC,Suffield,CT,41.96379089355469,-72.6785888671875
9849,Little Providence Alpacas,Reno,NV,39.374820709228516,-119.73921966552734
7828,Sentinel Ranch Alpacas,Roberts,MT,45.242148285017734,-109.21257019042969
7343,Alpacaville,Bemus Point,NY,42.18302917480469,-79.37397003173828
7070,"Anderson Acres Alpacas, LLC",Ceresco,NE,41.058048248291016,-96.64861297607422
7362,Diamond Valley Alpacas,Redmond,OR,44.27680969238281,-121.22120666503906
21454,Alpagas du Domaine Poissant Inc.,Mont St-Hilaire,QC,45.52950681712531,-73.15167053685515
7537,Faith and Fleece Alpacas,Somis,CA,34.30821990966797,-118.97067260742188
6546,Triple H Ranch,Sedalia,CO,39.40353012084961,-105.00042724609375
6149,"Fox Wire Farm at Toano, LLC",Toano,VA,37.33987045288086,-76.84204864501953
6362,A & B Suri Alpaca LLC,New Bloomfield,PA,40.39670944213867,-77.15103149414062
20763,Four C's Ranch,Golden,CO,39.79526901245117,-105.1817626953125
10440,Spirit Falls Alpaca Ranch,Cook,WA,45.748470306396484,-121.65101623535156
6165,Macpaca Farms (Ben and Kristi McCallister),Middleton,ID,43.738521575927734,-116.59623718261719
16569,Red Desert Ranch,Rock Springs,WY,41.680908203125,-109.27546691894531
6252,"Willow Winds Alpacas, LLC",Irwin,PA,40.28496170043945,-79.74674224853516
15698,Kickapoo Alpacas,Jersey Village,TX,29.893930435180664,-95.57013702392578
6173,2 Point Farm LLC,Dry Ridge,KY,38.69797134399414,-84.71109771728516
7026,Temecula Valley Alpacas,Temecula,CA,33.48091125488281,-117.13288116455078
8815,Galotto Alpaca Farm,Bishop,GA,33.82184982299805,-83.47216796875
7314,Boulder Hill Alpacas,Bethel,PA,40.48065948486328,-76.38477325439453
7111,Willow Wind Farm,Westcliffe,CO,38.12825012207031,-105.54408264160156
7448,Oak Crest Alpaca Farm,Downs,IL,40.426151275634766,-88.84394836425781
7770,Kamali Alpaca Ranch,Bennett,CO,39.67723083496094,-104.4158706665039
6176,"Sutton At Home Alpacas, LLC",Rolla,MO,37.94272994995117,-91.8384017944336
7627,Buck Brook Alpacas,Roscoe,NY,41.86349105834961,-74.97750091552734
6533,Pohopoco Creek Alpacas,Effort,PA,40.95751953125,-75.45252227783203
6323,Patriot Lane Alpacas,Hermiston,OR,45.8595085144043,-119.23104858398438
10277,Sunbeam Farm,Milford,NJ,39.72784794690653,-75.01379523033134
8383,All Things Possible Alpaca Ranch,Macon,IL,39.69792175292969,-88.9781723022461
8039,Eastcoast Alpacas,Biddeford,ME,43.466209411621094,-70.50401306152344
10944,Thordarson Farms Alpacas,Redmond,OR,44.31840896606445,-121.2683334350586
6850,Running Wild Alpaca Ranch,Grand Haven,MI,43.049049377441406,-86.22689819335938
9845,Dark Rose Alpacas,Slippery Rock,PA,41.0526008605957,-80.02324676513672
7037,Flying Iron Ranch,Montrose,CO,38.282310485839844,-107.8168716430664
9788,Spirit Valley Alpacas,Wonewoc,WI,43.62260818481445,-90.21510314941406
18182,Hidden Alpaca Farm,Horseheads,NY,42.18510818481445,-76.75566101074219
9119,La Vida Alpaca & Tahoma Vista Fiber Mill,Yelm,WA,46.85422897338867,-122.61209869384766
10270,Sacred Acres Alpaca Farm,Palmyra,VA,37.89925901981224,-78.2567266711929
8289,Russell's Alpaca Acres,Burdett,NY,42.428611755371094,-76.76612091064453
6320,Ten Seven Acres,Galchutt,ND,46.38562793503715,-96.80938351154329
20949,Vermillion River Alpacas,Hastings,MN,44.68254852294922,-92.95407104492188
8278,Timber Valley Ranch,Royal Oaks,CA,36.88151168823242,-121.71173858642578
21806,Wandering Pines Ranch,Weiser,ID,44.23196029663086,-116.94245910644531
9556,Whispering Hill Fiber Farm,Schoolcraft,MI,42.15787887573242,-85.72940826416016
6256,Sundrop Alpacas,Bement,IL,39.937599182128906,-88.62161254882812
6154,Circle W Farms Alpacas ,Liberty,NC,35.923648834228516,-79.62039947509766
8293,Two Roots Alpacas and Fiber Mill,Greeneville,TN,36.025638580322266,-82.94805908203125
7881,Frerichs Alpaca Farm,West Branch,IA,41.67845153808594,-91.37320709228516
6955,Serenity At Stony Point,Stony Point,NC,35.89670181274414,-81.0013198852539
8342,Double S Alpaca LLC,Princeton,MN,45.5837516784668,-93.45128631591797
6586,WW Ranch,Descanso,CA,32.87220001220703,-116.58905029296875
6724,Deer Creek Alpacas,White,SD,44.3702507019043,-96.56674194335938
7776,Abolengo de Alpaca,Lüdinghausen,NRW,51.71566441315858,7.592374999999947
7796,Bernard Family Farm,Bonnie,IL,38.199798583984375,-88.83338165283203
8022,"Frost Farm Alpacas, LLC",Coloma,WI,44.00225830078125,-89.45580291748047
8330,Healing Springs Suris,Westville,OK,35.97969055175781,-94.63285827636719
8627,Road Runner Rascals Alpaca Ranch,Utica,OH,40.23160171508789,-82.48136138916016
21537,Granite State Alpacas,Hampton Falls,NH,42.920711517333984,-70.91126251220703
8848,Odin Falls Alpacas,Terrebonne,OR,44.3596305847168,-121.20406341552734
8876,Nash Hill Alpacas,Dover,DE,39.224578857421875,-75.54725646972656
8897,Seven Acres Alpaca Farm,Phoenix,NY,43.22808074951172,-76.38323974609375
9004,Harvard Alpaca Ranch,Harvard,MA,42.53622817993164,-71.58698272705078
9075,Country Cottage Alpacas,McMinnville,OR,45.22848129272461,-123.31242370605469
9120,Rocking R Farm,Ridgefield,WA,45.810359954833984,-122.73528289794922
9203,Enchanted Hollow Alpacas,Elwood,UT,41.6692008972168,-112.15215301513672
9206,Tanglewoods Alpaca Farm,Grand Haven,MI,43.0001106262207,-86.14600372314453
9230,Alpaca East,Etna,NH,43.6881217956543,-72.22572326660156
14156,Magnifico Alpacas residing at Walnut Hill Farm,Bloomfield Hills,MI,42.54021072387695,-83.27745056152344
20158,Indigo Alpaca Ranch,Brainerd,MN,46.270450592041016,-94.03762817382812
9663,Picotoot's Pack Of Paca Farm,Anderson,CA,40.477970123291016,-122.43222045898438
9803,Nuevo Mundo Alpaca,Frankford,DE,38.53609085083008,-75.18646240234375
9775,Circle Cliff Ranch Alpacas,Bicknell,UT,38.34088134765625,-111.54525756835938
9789,Alpacalyptic Farms,Watseka,IL,40.74974060058594,-87.80487060546875
9852,Wisolina Farm LLC,Janesville,WI,42.672119140625,-89.14026641845703
11165,Smith Rock Alpacas,Redmond,OR,44.27730178833008,-121.19461822509766
10945,Mesa Trail Alpacas,Jacks Creek,TN,35.489990234375,-88.5147933959961
10437,Palloy Alpaca,Orange,VA,38.230308532714844,-78.00467681884766
21471,Autumn Wind Alpacas,Payette,ID,44.12242126464844,-116.89302825927734
21491,Las Brisas,Eddy,TX,31.31838035583496,-97.27716827392578
11910,Living Water Fibers and Alpacas,Craig,CO,40.66838073730469,-107.39141845703125
12065,Hilltop Hideaway Alpacas LLC,Craigsville,VA,38.07632064819336,-79.37824249267578
12346,J P Acres,Lincoln,NE,40.850040435791016,-96.58428955078125
12748,Nite Star Alpacas,Schwenksville,PA,40.272979736328125,-75.43121337890625
20215,Tradewinds Alpacas,Alvin,TX,29.386720657348633,-95.1735610961914
15626,Mule Train Alpaca Ranch,Molt,MT,45.7947883605957,-108.84214782714844
21828,Honeycreek Farm,Mount Airy,MD,39.34791946411133,-77.21846771240234
13951,Diamond Bar D,Richland,MT,48.98788833618164,-106.198486328125
14056,JP's Alpacas / JP's Backyard Farm,Urbana,IL,40.13943862915039,-88.17179107666016
14097,Angie'e Alpaca Paradise,Mechanicsburg,PA,40.26216125488281,-77.00811004638672
17107,Alpacas at Sky Meadows,Riegelsville,PA,40.55411148071289,-75.23435974121094
14789,Sweet Valley Alpacas,Boise,ID,43.63386154174805,-115.99829864501953
15060,Pridemore Peak LLC,Galax,VA,36.7435417175293,-80.9005126953125
15089,Nature's Melodies LLC,Butler,PA,40.89860153198242,-79.8683090209961
15093,Silver Lining Alpaca Ranch,Howell,MI,42.671409606933594,-83.99517822265625
15124,Walnut Ridge Acres,Enola,PA,40.287841796875,-77.02606201171875
15213,Dos Chicas Ranch,Midlothian,TX,32.45949172973633,-96.95609283447266
15253,Calico Creek Ranch,Cost,TX,29.42466926574707,-97.57958221435547
15491,Suri & Company of Fern Creek Farm,Saint Louis,MO,38.65359878540039,-90.39627075195312
6741,Sa'Teen Alpacas,Snowflake,AZ,34.57575988769531,-109.96846008300781
16015,Thunder Moon Farms,Grassy Creek,NC,36.55112075805664,-81.42262268066406
19656,Olde LYFE Alpacas,Carson City,NV,39.242740631103516,-119.84652709960938
21164,"Zinnia Fields Alpaca Farms, LLC",Fairbury,NE,40.12799835205078,-97.1900863647461
16308,Angel Fleece Farms LLC,Evans City,PA,40.78873062133789,-80.03910064697266
19914,Hidden Acres ,Argyle,TX,33.12046813964844,-97.18003845214844
17017,Plum Creek Alpacas,Prescott Valley,AZ,34.694278717041016,-112.32099914550781
17104,Alpacas de Pachamama,La Center,WA,45.88534164428711,-122.58434295654297
17110,Crimson Sunrise Farm Alpacas,Becker,MN,45.41099166870117,-93.81706237792969
19576,Bur Oaks Farm,Hempstead,TX,30.21276092529297,-96.05296325683594
17188,Northern Blessings Alpacas,Rapid City,MI,44.87416076660156,-85.34001922607422
17454,Holdfast Hilty Family Farm,Medway,OH,39.861690521240234,-84.04402923583984
17704,Alpacas at Red Barn Farm ,Prosser,WA,45.87493133544922,-119.88226318359375
17836,Tree Frog Farm LLC,King George,VA,38.277339935302734,-77.28292846679688
18624,Prairie Center Alpacas,Earlville,IL,41.49789810180664,-88.92305755615234
18180,CruVer Alpacas LLC,Eagle,ID,43.712520599365234,-116.35407257080078
18212,New Groove Alpacas,Middletown,DE,39.49898910522461,-75.63450622558594
20557,Oldenburg Alpacas,Ganderkesee,Niedersachsen,52.686040871578925,8.886685278105688
18343,Parnel Family Farm,Aumsville,OR,44.826419830322266,-122.88542938232422
18484,ZB Farms,Lisbon,ND,46.325660705566406,-97.70011901855469
18538,Rensoc Farm,Hutchinson,MN,44.959529876708984,-94.36799621582031
18656,Meadowgate Alpacas,Beaverdam,VA,37.85639953613281,-77.60713958740234
19157,Goodrich Alpaca Haven,Kansas City,KS,39.08742141723633,-94.7925033569336
19846,Arella Farm LLC,Lamar,MS,34.855201721191406,-89.26666259765625
19038,Plateau Breeze Ranch,Murrieta,CA,33.552101135253906,-117.28739166259766
19579,R & K's Alpaca Farm,Hedrick,IA,41.22146987915039,-92.23766326904297
19398,Dusty Road Alpacas,Calhan,CO,38.95524978637695,-104.19093322753906
19415,Wright's Canyon River Ranch,Selah,WA,46.68190002441406,-120.51106262207031
19451,Rising K Farm,Fultonville,NY,42.83095169067383,-74.31236267089844
19483,Magajupa Mine Alpacas,Joplin,MO,37.06864929199219,-94.4122314453125
20339,Heather Glen Alpacas,Prescott Valley,AZ,34.697940826416016,-112.3223876953125
21510,International Gift,San Antonio,TX,29.572629928588867,-98.4315185546875
21154,Casa Alpaca,Santa Fe,NM,35.51103973388672,-105.91455841064453
19643,Knolveston Farm,Bakersville,NC,36.025718688964844,-82.23094940185547
19727,G.Tribe Alpacas,Vancouver,WA,45.735660552978516,-122.6116714477539
19757,Farm Cabin Alpacas,Le Center,MN,44.4634895324707,-93.68682098388672
19773,Hidden Spring Lavender & Alpacas,Skillman,NJ,40.43001937866211,-74.70018005371094
19872,Angie's Alpaca Farm,East Berne,NY,42.59764862060547,-74.07401275634766
19888,Patch of Heaven Alpaca Farm,Frankfort,KY,38.12942123413086,-84.97380828857422
21149,Plumeria Alpaca Ranch,Glencoe,MN,44.75725173950195,-94.1514663696289
19985,Briarwood Acres,Salem,OR,44.99494171142578,-123.11971282958984
20055,Stone Ridge Farm,York,PA,39.97581701439092,-76.64990344047547
20059,Triple T Alpaca,Foreston,MN,45.749839782714844,-93.73058319091797
20063,Crazy Hair Alpacas,Franktown,CO,39.411800384521484,-104.67581939697266
20252,Eagle Eye Farm,River Falls,WI,44.82209014892578,-92.73503875732422
20362,Alpacas of Blowing Oaks Ranch ,Batesville,AR,35.78670120239258,-91.59430694580078
20606,Buena Vista Alpacas,Caldwell,TX,30.44976043701172,-96.54850769042969
20456,Cotton Creek Farms,Thompsonville,MI,44.51519012451172,-85.77754211425781
20480,Noble Fleece Alpacas,Valley View,TX,33.48384094238281,-97.07350158691406
20509,Dark Lotus Farm,Slippery Rock,PA,41.05200958251953,-79.98560333251953
20511,Badger Canyon Farm,Kennewick,WA,46.168251037597656,-119.29762268066406
21516,Enchanted Forest Alpacas,Hersey,MI,43.81496047973633,-85.44850158691406
21772,Alpacas Of Rock Ridge,Columbus,MT,45.65970993041992,-109.09480285644531
21834,Rainbow Road Alpacas,Ponca City,OK,36.700531005859375,-96.9590835571289
20679,Providence Meadow Farm LLC,Smithfield,PA,39.84022903442383,-79.83484649658203
21143,Sunny Dayz Alpaca Acrez,Calhan,CO,38.91667938232422,-104.20303344726562
20846,2 Docs Farm,Rockwood,MI,42.07162094116211,-83.22590637207031
20854,Ever After Alpaca Farm,Broad Run,VA,38.783470153808594,-77.73478698730469
20866,Lucky Clover Farm,Yorkville,IL,41.63298034667969,-88.46206665039062
21870,Homestead Arts Farm,Pine Island,MN,44.20957946777344,-92.70062255859375
20926,Coleman Valley Alpacas,Franklin,TN,35.87519073486328,-86.91197967529297
20952,Alpaca Run Farm,Parkersburg,WV,39.228580474853516,-81.49756622314453
20957,Honey Maple Farms Suri Alpacas,Luthersburg,PA,41.03507995605469,-78.76332092285156
21216, Victory Acres Alpacas,Dobson,NC,36.383399963378906,-80.68887329101562
21043,McCarty's Corner Farm,Eldridge,IA,41.65522003173828,-90.48873901367188
21899,Hitch’N Post Alpaca Farm,Woodstock,IL,42.3474006652832,-88.51728057861328
20994,Casa De Arboles,monroe,WA,47.9030285611855,-121.92779230828793
21056,Coniraya,Sieborowice,ML,50.164340815379106,20.043407985634758
21266,Mayfields Equestrian and Alpaca Farm ,Albion,NY,43.25400161743164,-78.2679214477539
21080,Happy Hearts Homestead,Abbottstown,PA,39.89645004272461,-76.96333312988281
21081,MoniDu Farms,Cleburne,TX,32.4186897277832,-97.34062957763672
21105,Pine Valley Farm,Jeffersonville,NY,41.72724151611328,-74.92977142333984
21118,Pacas West,Deer Park,WA,47.99711990356445,-117.46942138671875
21150,Red Door Alpaca Farm,Coventry,CT,41.7529411315918,-72.30702209472656
21456,Winchester Creek Farm,Waynesville,NC,35.45043182373047,-83.072021484375
21109,North Kountry Alpacas,Wilson,MI,45.72848129272461,-87.36599731445312
21224,Ledgecreek Farm,Union,CT,41.96424102783203,-72.21190643310547
21152,Patina Farm Alpacas,Canton,MS,32.575408935546875,-90.05236053466797
21126,Aslan Alpacas,Sequim,WA,48.0672607421875,-123.14016723632812
21137,Bent Pine Alpaca Farm,Carlisle,PA,40.1616096496582,-77.30699157714844
21544,Bent Branch Farm,Leland,IL,41.659889221191406,-88.76217651367188
21142,"New Beginnings Alpaca Farm, LLC",Cameron,MO,39.680580139160156,-94.26966094970703
21472,Skaggs Family Farm,Compton,IL,41.648441314697266,-89.09073638916016
21874,Sonoma Suri Alpacas,Cloverdale,CA,38.832191467285156,-122.97451782226562
21295,Angels Crossing Alpacas,Elizabeth,CO,39.377601623535156,-104.65376281738281
21780,Stone Falls Farm,Iron Station,NC,35.47779846191406,-81.09964752197266
21168,"Alpacas of Treasure Valley, LLC",Wilder,ID,43.67570877075195,-116.96205139160156
21477,Goshen Meadows Alpaca Farm,Sanger,TX,33.38330841064453,-97.15364837646484
21229,Once Upon a Hen & Alpaca,Graham,WA,46.98392105102539,-122.25128173828125
21699,Sugar Valley Alpacas LLC,Cartersville,GA,34.17488098144531,-84.8729019165039
21534,Alpine Drive Alpaca's,Hermiston,OR,45.880348205566406,-119.27613067626953
21789,River Birch Farms,Winlock,WA,46.503910064697266,-122.9494400024414
21376,Emmanuel Hill Ranch,Dexter,OR,43.91299057006836,-122.82292938232422
21670,Promise Land Farm,Royston,GA,34.231510162353516,-83.07460021972656
21302,Royalpaca,Roy,WA,46.952301025390625,-122.50150299072266
21777,Crimson Skye Farm,Schwenksville,PA,40.264469146728516,-75.42172241210938
21709,Fleecy Friends Alpaca Ranch,Boynton,OK,35.58790969848633,-95.78414916992188
21273,PaKman Farm Alpacas,Nicholasville,KY,37.94633102416992,-84.5743408203125
21629,Northern Charm Farm,Midland,MI,43.58063888549805,-84.33074188232422
21465,Warndahl Ranch,Uhland,TX,30.01218032836914,-97.77799987792969
21263,Feighner Family Farms,Haslett,MI,42.77827835083008,-84.34174346923828
21610,Sunny Acres Alpacas,Ponte Vedra,FL,30.094539642333984,-81.43546295166016
21333,Maui Alpaca,Makawao,HI,20.81793975830078,-156.31936645507812
21676,Pohja Farms LLC,Templeton,MA,42.513160705566406,-72.07354736328125
21455,Enchanted Farms LLC,Duvall,WA,47.71295166015625,-121.91602325439453
21450,Shelhart Acre Farms,Claypool,IN,41.13541030883789,-85.83606719970703
21596,"Prema Alpacas, LLC",Flagstaff,AZ,35.19779968261719,-111.64640045166016
21379,Tara Agriculture LLC,Thornville,OH,39.834529876708984,-82.42774200439453
21513,Joyful Blessings Alpaca Ranch,Wildomar,CA,33.602779388427734,-117.28317260742188
21773,Paradise Acres Farm,Centerville,TN,35.75674057006836,-87.50959777832031
21415,"Meepah Ventures, LLC",Buffalo Mills,PA,39.9251708984375,-78.74893951416016
21884,Orthopaca Farm and Apiary LLC,Katy,TX,29.74798011779785,-95.80181121826172
21413,All Valley Alpacas,Tehachapi,CA,35.154090881347656,-118.63375091552734
21436,Okarga Farms,Broken Arrow,OK,36.095619201660156,-95.75068664550781
21428,Outlaw Farm Alpacas LLC,Grafton,OH,41.2227783203125,-82.018798828125
21435,Hastings Farms,Judsonia,AR,35.38349151611328,-91.65789031982422
21620,Misty Pond Alpaca & Maremmas,Paducah,KY,36.979679107666016,-88.65000915527344
21494,"Hourglass Alpacas, LLC",Mc Connells,SC,34.857608795166016,-81.23249816894531
21573,Abundant Joy Farm,Lizton,IN,39.87556076049805,-86.56404876708984
21774,Two Drifters Ranch,Parker,CO,39.439571380615234,-104.68314361572266
21829,Twisted Heart Alpacas,Bayfield,CO,37.29439163208008,-107.58895111083984
21542,Moonfire Farm,Barboursville,VA,38.17245864868164,-78.34100341796875
21767,Alpacas at Holistic Farms,Gorham,ME,43.70161819458008,-70.42485809326172
21575,5S Alpacas,Madera,CA,36.99095153808594,-119.87940979003906
21611,Star Blossom Farm,Middleboro,MA,41.84347152709961,-70.86799621582031
21893,Serenity Farm,Brush Creek,TN,36.151458740234375,-86.03382110595703
21649,Ouroboros Farmstead,Springfield,OR,44.056270599365234,-122.76870727539062
21662,The Cozy Red Cottage,Rochester,WA,46.8194694519043,-123.0230484008789
21655,Five Daughters Farm,Esko,MN,46.7398796081543,-92.32276153564453
21656,Black Barn Alpacas,Floresville,TX,29.114299774169922,-98.19661712646484
21779,Five 8 Ranch Alpacas,Wills Point,TX,32.664669036865234,-95.92671966552734
21675,Grace Acres Ranch,Hiawatha,KS,39.84865951538086,-95.6131591796875
21781,Zibeline Alpaca Ranch,Loomis,CA,38.806251525878906,-121.11264038085938
21790,Fleur de Lys Alpacas,Leonard,MI,42.86075973510742,-83.1217269897461
21880,Frazer's Stable,Haymarket,VA,38.879188537597656,-77.63124084472656
21732,Peruvian Pastures,Lucama,NC,35.65618133544922,-78.09005737304688
21731,"Farm and Fleece, LLC",Concord,NC,35.356990814208984,-80.50138854980469
21771,Elysian Fields Alpacas,Niangua,MO,37.445499420166016,-92.80271911621094
21757,Ebfort Alpaca Farm,Chromo,CO,37.037367621575754,-106.80598525238035
21768,Carolina Sunshine Alpaca Farm,Pittsboro,NC,35.73371124267578,-79.30216979980469
21765,Natty West Alpacas LLC,Holmen,WI,44.029239654541016,-91.26701354980469
21800,Cape County Alpacas,Cape Girardeau,MO,37.32680130004883,-89.69505310058594
21905,Metzger Farm and Flowers,Woodland,WA,45.91511154174805,-122.6402587890625
21797,McCombs Family Farms,Sonoma,CA,38.27962875366211,-122.44477844238281
21920,Pura Vida Ranch,Clintonville,WI,44.714111328125,-88.78182220458984
21875,Rosey Diamond Alpaca Farm,Snohomish,WA,47.99959945678711,-122.02256774902344
21892,Spring Creek Alpacas,Huson,MT,47.079498291015625,-114.433349609375
21791,AlphaPaca Farm,Alpha,IL,41.22441101074219,-90.39087677001953
21898,Castillo Family Farm,Placerville,CA,38.70180892944336,-120.79846954345703
21792,Mercy Farm,Ponchatoula,LA,30.43708038330078,-90.3481674194336
21863,Teaberry Alpaca Farms,Catawba,VA,37.37120056152344,-80.25830841064453
21807,Half Ass Farms LLC,Jefferson Township,PA,41.402320861816406,-75.51685333251953
21803,3 Pine Ranch,Estancia,NM,34.710628509521484,-106.17764282226562
21837,Shafers Acres ,Davisburg,MI,42.721710205078125,-83.53172302246094
21854,Fulcrum Farms,Cuyahoga Falls,OH,41.1956787109375,-81.52818298339844
21891,Lullabee Acres,Chino Valley,AZ,34.77592086791992,-112.50154876708984
21890,Buttermilk Forty Alpacas LLC,Sedalia,MO,38.82638931274414,-93.05455017089844
21841,RNR Ridge Farms,Ottawa,KS,38.56074905395508,-95.32344055175781
21917,Inkasisa Farm,Warwick,MD,39.43341827392578,-75.8177490234375
21848,Little Ward Farm,LeClaire,IA,41.6272087097168,-90.43247985839844
21846,"Macedo Family Alpacas, LLC",Yacolt,WA,45.851558685302734,-122.4908218383789
21908,The Camelot Kingdom,Heber City,UT,40.47084045410156,-111.45780944824219
21889,DutchDillon Ranch Alpacas,Maybell,CO,38.67118936096652,-103.94082812499998
21896,"MacPaca Farm, LLC",Xenia,OH,39.68595886230469,-83.98370361328125
21904,JD Farm LLC,Woodbury,CT,41.576229095458984,-73.17536163330078
21902,Copper Valley Alpacas AZ,Prescott Valley,AZ,34.6887092590332,-112.32952880859375
21883,Cuttin M Ranch,New London,MO,39.50162124633789,-91.43403625488281
21886,Muphys Point Ranch,Nampa,ID,43.5353889465332,-116.5507583618164
21887,Brenda & Perry Hillman,Monmouth,IL,40.97447967529297,-90.67951965332031
21888,Elk Meadow Homestead,Wellsville,UT,41.58353042602539,-111.92733001708984
21895,Arbuckle Alpacas,Ardmore,OK,34.1946907043457,-97.09430694580078
21903,Cockrills Country Critters,Austin,AR,35.02907943725586,-92.00128936767578
21916,Alpacas Goats and Dreams,Arcadia,MO,37.59851837158203,-90.5587387084961
